scen_id,src_node,node_id,peak_conc,t_peak_min,mean_flow_m3s,mean_vel_ms,detected
0865,J4,SU1,1273.2046,969.0,0.000132,0.0,1
0865,J4,J_out,1273.2046,970.0,5e-06,0.0,1
0865,J4,O2,1263.2697,981.0,5e-06,0.0,1
0866,J7,J1,0.0,,0.0,0.0,0
0866,J7,J5,0.0,,0.0,0.0,0
0866,J7,J2,0.0,,0.0,0.0,0
0866,J7,J11,19398.9821,337.0,3.5e-05,0.0,1
0866,J7,J3,0.0,,0.0,0.0,0
0866,J7,J4,0.0,,0.0,0.0,0
0866,J7,J6,23839.2794,103.0,6.7e-05,0.0,1
0866,J7,J7,24433.1066,55.0,6.3e-05,0.0,1
0866,J7,J8,23779.3149,104.0,6.5e-05,0.0,1
0866,J7,J9,23101.7977,192.0,6.2e-05,0.0,1
0866,J7,J10,19808.7129,230.0,5.6e-05,0.0,1
0866,J7,SU1,0.0,,4.8e-05,0.0,0
0866,J7,J_out,0.0,,0.0,0.0,0
0866,J7,O2,0.0,,0.0,0.0,0
0867,J2,J1,0.0,,0.0,0.0,0
0867,J2,J5,0.0,,0.0,0.0,0
0867,J2,J2,5629.8277,142.0,0.000112,0.0,1
0867,J2,J11,5626.0893,270.0,0.00012,0.0,1
0867,J2,J3,0.0,,0.0,0.0,0
0867,J2,J4,0.0,,0.0,0.0,0
0867,J2,J6,0.0,,0.0,0.0,0
0867,J2,J7,0.0,,0.0,0.0,0
0867,J2,J8,0.0,,0.0,0.0,0
0867,J2,J9,0.0,,0.0,0.0,0
0867,J2,J10,0.0,,0.0,0.0,0
0867,J2,SU1,0.0,,0.002045,0.0,0
0867,J2,J_out,0.0,,0.000494,0.0,0
0867,J2,O2,0.0,,0.000489,0.0,0
0868,J2,J1,0.0,,0.0,0.0,0
0868,J2,J5,0.0,,0.0,0.0,0
0868,J2,J2,12062.0621,54.0,8.5e-05,0.0,1
0868,J2,J11,11966.1395,120.0,8.5e-05,0.0,1
0868,J2,J3,0.0,,0.0,0.0,0
0868,J2,J4,0.0,,0.0,0.0,0
0868,J2,J6,0.0,,0.0,0.0,0
0868,J2,J7,0.0,,0.0,0.0,0
0868,J2,J8,0.0,,0.0,0.0,0
0868,J2,J9,0.0,,0.0,0.0,0
0868,J2,J10,0.0,,0.0,0.0,0
0868,J2,SU1,0.0,,0.001645,0.0,0
0868,J2,J_out,0.0,,0.000253,0.0,0
0868,J2,O2,0.0,,0.000249,0.0,0
0869,J10,J1,0.0,,0.0,0.0,0
0869,J10,J5,0.0,,0.0,0.0,0
0869,J10,J2,0.0,,0.0,0.0,0
0869,J10,J11,8444.7715,375.0,8.7e-05,0.0,1
0869,J10,J3,0.0,,0.0,0.0,0
0869,J10,J4,0.0,,0.0,0.0,0
0869,J10,J6,0.0,,0.0,0.0,0
0869,J10,J7,0.0,,0.0,0.0,0
0869,J10,J8,0.0,,0.0,0.0,0
0869,J10,J9,0.0,,0.0,0.0,0
0869,J10,J10,8449.0741,202.0,8.9e-05,0.0,1
0869,J10,SU1,0.0,,0.000155,0.0,0
0869,J10,J_out,0.0,,9e-06,0.0,0
0869,J10,O2,0.0,,8e-06,0.0,0
0870,J_out,J1,0.0,,0.0,0.0,0
0870,J_out,J5,0.0,,0.0,0.0,0
0870,J_out,J2,0.0,,0.0,0.0,0
0870,J_out,J11,0.0,,0.0,0.0,0
0870,J_out,J3,0.0,,0.0,0.0,0
0870,J_out,J4,0.0,,0.0,0.0,0
0870,J_out,J6,0.0,,0.0,0.0,0
0870,J_out,J7,0.0,,0.0,0.0,0
0870,J_out,J8,0.0,,0.0,0.0,0
0870,J_out,J9,0.0,,0.0,0.0,0
0870,J_out,J10,0.0,,0.0,0.0,0
0870,J_out,SU1,0.0,,0.0,0.0,0
0870,J_out,J_out,4398.1481,283.0,0.000126,0.0,1
0870,J_out,O2,4398.1481,400.0,0.000126,0.0,1
0871,J4,J1,0.0,,0.0,0.0,0
0871,J4,J5,3746.7463,705.0,0.00014,0.0,1
0871,J4,J2,0.0,,0.0,0.0,0
0871,J4,J11,3688.8435,1142.0,0.000155,0.0,1
0871,J4,J3,0.0,,0.0,0.0,0
0871,J4,J4,3746.77,308.0,0.000137,0.0,1
0871,J4,J6,3736.6092,706.0,0.00015,0.0,1
0871,J4,J7,0.0,,0.0,0.0,0
0871,J4,J8,3736.289,708.0,0.000156,0.0,1
0871,J4,J9,3725.7952,772.0,0.000157,0.0,1
0871,J4,J10,3694.896,1118.0,0.000159,0.0,1
0871,J4,SU1,3165.18,1138.0,0.000155,0.0,1
0871,J4,J_out,3165.18,1139.0,8e-06,0.0,1
0871,J4,O2,3154.7482,1146.0,8e-06,0.0,1
0872,J3,J1,0.0,,0.0,0.0,0
0872,J3,J5,2627.4275,497.0,0.000112,0.0,1
0872,J3,J2,0.0,,0.0,0.0,0
0872,J3,J11,2514.2106,958.0,0.000133,0.0,1
0872,J3,J3,2628.0772,262.0,0.000108,0.0,1
0872,J3,J4,2628.0772,447.0,0.000109,0.0,1
0872,J3,J6,2597.1922,632.0,0.000125,0.0,1
0872,J3,J7,0.0,,0.0,0.0,0
0872,J3,J8,2597.1922,794.0,0.000133,0.0,1
0872,J3,J9,2594.8664,905.0,0.000134,0.0,1
0872,J3,J10,2526.1001,917.0,0.000138,0.0,1
0872,J3,SU1,2028.4194,931.0,0.000134,0.0,1
0872,J3,J_out,2028.4194,932.0,5e-06,0.0,1
0872,J3,O2,2012.575,943.0,5e-06,0.0,1
0873,J8,J1,0.0,,0.0,0.0,0
0873,J8,J5,0.0,,0.0,0.0,0
0873,J8,J2,0.0,,0.0,0.0,0
0873,J8,J11,9165.0788,263.0,6.2e-05,0.0,1
0873,J8,J3,0.0,,0.0,0.0,0
0873,J8,J4,0.0,,0.0,0.0,0
0873,J8,J6,0.0,,0.0,0.0,0
0873,J8,J7,0.0,,0.0,0.0,0
0873,J8,J8,9853.2495,22.0,7.9e-05,0.0,1
0873,J8,J9,9780.8194,104.0,8.2e-05,0.0,1
0873,J8,J10,9180.195,157.0,7.8e-05,0.0,1
0873,J8,SU1,0.0,,0.0001,0.0,0
0873,J8,J_out,0.0,,1e-06,0.0,0
0873,J8,O2,0.0,,1e-06,0.0,0
0874,J4,J1,0.0,,0.0,0.0,0
0874,J4,J5,4340.2633,633.0,0.00014,0.0,1
0874,J4,J2,0.0,,0.0,0.0,0
0874,J4,J11,4286.2908,1066.0,0.000157,0.0,1
0874,J4,J3,0.0,,0.0,0.0,0
0874,J4,J4,4340.2778,219.0,0.000137,0.0,1
0874,J4,J6,4332.0381,634.0,0.000151,0.0,1
0874,J4,J7,0.0,,0.0,0.0,0
0874,J4,J8,4331.7685,636.0,0.000158,0.0,1
0874,J4,J9,4321.6677,673.0,0.00016,0.0,1
0874,J4,J10,4291.6113,1045.0,0.000162,0.0,1
0874,J4,SU1,3799.3692,1066.0,0.000158,0.0,1
0874,J4,J_out,3799.3692,1067.0,8e-06,0.0,1
0874,J4,O2,3788.6507,1072.0,7e-06,0.0,1
0875,J1,J1,1114.5405,274.0,0.00011,3e-06,1
0875,J1,J5,1113.3885,499.0,0.000114,0.0,1
0875,J1,J2,0.0,,0.0,0.0,0
0875,J1,J11,1059.746,963.0,0.000132,0.0,1
0875,J1,J3,0.0,,0.0,0.0,0
0875,J1,J4,0.0,,0.0,0.0,0
0875,J1,J6,1095.643,638.0,0.000126,0.0,1
0875,J1,J7,0.0,,0.0,0.0,0
0875,J1,J8,1095.643,759.0,0.000133,0.0,1
0875,J1,J9,1094.5539,910.0,0.000135,0.0,1
0875,J1,J10,1064.8638,922.0,0.000138,0.0,1
0875,J1,SU1,882.1002,934.0,0.000133,0.0,1
0875,J1,J_out,882.1002,935.0,5e-06,0.0,1
0875,J1,O2,876.1144,945.0,4e-06,0.0,1
0876,J2,J1,0.0,,0.0,0.0,0
0876,J2,J5,0.0,,0.0,0.0,0
0876,J2,J2,2541.5722,373.0,0.000153,0.0,1
0876,J2,J11,2541.5373,715.0,0.000159,0.0,1
0876,J2,J3,0.0,,0.0,0.0,0
0876,J2,J4,0.0,,0.0,0.0,0
0876,J2,J6,0.0,,0.0,0.0,0
0876,J2,J7,0.0,,0.0,0.0,0
0876,J2,J8,0.0,,0.0,0.0,0
0876,J2,J9,0.0,,0.0,0.0,0
0876,J2,J10,0.0,,0.0,0.0,0
0876,J2,SU1,0.0,,0.002286,0.0,0
0876,J2,J_out,0.0,,0.000881,0.0,0
0876,J2,O2,0.0,,0.000878,0.0,0
0877,J9,J1,0.0,,0.0,0.0,0
0877,J9,J5,0.0,,0.0,0.0,0
0877,J9,J2,0.0,,0.0,0.0,0
0877,J9,J11,19560.8862,526.0,9.5e-05,0.0,1
0877,J9,J3,0.0,,0.0,0.0,0
0877,J9,J4,0.0,,0.0,0.0,0
0877,J9,J6,0.0,,0.0,0.0,0
0877,J9,J7,0.0,,0.0,0.0,0
0877,J9,J8,0.0,,0.0,0.0,0
0877,J9,J9,21311.4754,312.0,0.000103,0.0,1
0877,J9,J10,19564.7191,363.0,0.000102,0.0,1
0877,J9,SU1,0.0,,0.000145,0.0,0
0877,J9,J_out,0.0,,8e-06,0.0,0
0877,J9,O2,0.0,,8e-06,0.0,0
0878,J8,J1,0.0,,0.0,0.0,0
0878,J8,J5,0.0,,0.0,0.0,0
0878,J8,J2,0.0,,0.0,0.0,0
0878,J8,J11,5962.0252,501.0,9.8e-05,0.0,1
0878,J8,J3,0.0,,0.0,0.0,0
0878,J8,J4,0.0,,0.0,0.0,0
0878,J8,J6,0.0,,0.0,0.0,0
0878,J8,J7,0.0,,0.0,0.0,0
0878,J8,J8,6422.2222,248.0,0.000112,0.0,1
0878,J8,J9,6405.7434,323.0,0.000113,0.0,1
0878,J8,J10,5963.2459,355.0,0.000111,0.0,1
0878,J8,SU1,0.0,,1.3e-05,0.0,0
0878,J8,J_out,0.0,,9e-06,0.0,0
0878,J8,O2,0.0,,8e-06,0.0,0
0879,J1,J1,3716.6086,389.0,0.000146,3e-06,1
0879,J1,J5,3716.5253,853.0,0.000149,0.0,1
0879,J1,J2,0.0,,0.0,0.0,0
0879,J1,J11,3674.4825,1291.0,0.000162,0.0,1
0879,J1,J3,0.0,,0.0,0.0,0
0879,J1,J4,0.0,,0.0,0.0,0
0879,J1,J6,3709.3802,855.0,0.000157,0.0,1
0879,J1,J7,0.0,,0.0,0.0,0
0879,J1,J8,3709.1625,856.0,0.000162,0.0,1
0879,J1,J9,3701.6222,912.0,0.000163,0.0,1
0879,J1,J10,3678.9358,1270.0,0.000165,0.0,1
0879,J1,SU1,3039.3471,1289.0,0.000163,0.0,1
0879,J1,J_out,3039.3471,1290.0,1e-05,0.0,1
0879,J1,O2,3029.8745,1297.0,1e-05,0.0,1
0880,J11,J1,0.0,,0.0,0.0,0
0880,J11,J5,0.0,,0.0,0.0,0
0880,J11,J2,0.0,,0.0,0.0,0
0880,J11,J11,1136.3636,97.0,6.9e-05,0.0,1
0880,J11,J3,0.0,,0.0,0.0,0
0880,J11,J4,0.0,,0.0,0.0,0
0880,J11,J6,0.0,,0.0,0.0,0
0880,J11,J7,0.0,,0.0,0.0,0
0880,J11,J8,0.0,,0.0,0.0,0
0880,J11,J9,0.0,,0.0,0.0,0
0880,J11,J10,0.0,,0.0,0.0,0
0880,J11,SU1,0.0,,0.001455,0.0,0
0880,J11,J_out,0.0,,0.000198,0.0,0
0880,J11,O2,0.0,,0.000195,0.0,0
0881,J11,J1,0.0,,0.0,0.0,0
0881,J11,J5,0.0,,0.0,0.0,0
0881,J11,J2,0.0,,0.0,0.0,0
0881,J11,J11,1984.127,297.0,0.0001,0.0,1
0881,J11,J3,0.0,,0.0,0.0,0
0881,J11,J4,0.0,,0.0,0.0,0
0881,J11,J6,0.0,,0.0,0.0,0
0881,J11,J7,0.0,,0.0,0.0,0
0881,J11,J8,0.0,,0.0,0.0,0
0881,J11,J9,0.0,,0.0,0.0,0
0881,J11,J10,0.0,,0.0,0.0,0
0881,J11,SU1,0.0,,0.00177,0.0,0
0881,J11,J_out,0.0,,0.000421,0.0,0
0881,J11,O2,0.0,,0.000418,0.0,0
0882,J9,J1,0.0,,0.0,0.0,0
0882,J9,J5,0.0,,0.0,0.0,0
0882,J9,J2,0.0,,0.0,0.0,0
0882,J9,J11,3533.3323,501.0,0.000112,0.0,1
0882,J9,J3,0.0,,0.0,0.0,0
0882,J9,J4,0.0,,0.0,0.0,0
0882,J9,J6,0.0,,0.0,0.0,0
0882,J9,J7,0.0,,0.0,0.0,0
0882,J9,J8,0.0,,0.0,0.0,0
0882,J9,J9,3619.5286,206.0,0.000119,0.0,1
0882,J9,J10,3538.8011,324.0,0.000117,0.0,1
0882,J9,SU1,0.0,,0.000165,0.0,0
0882,J9,J_out,0.0,,7e-06,0.0,0
0882,J9,O2,0.0,,7e-06,0.0,0
0883,J1,J1,2726.8094,41.0,9.2e-05,2e-06,1
0883,J1,J5,2725.5912,254.0,9.7e-05,0.0,1
0883,J1,J2,0.0,,0.0,0.0,0
0883,J1,J11,2632.03,711.0,0.000122,0.0,1
0883,J1,J3,0.0,,0.0,0.0,0
0883,J1,J4,0.0,,0.0,0.0,0
0883,J1,J6,2703.5756,257.0,0.000113,0.0,1
0883,J1,J7,0.0,,0.0,0.0,0
0883,J1,J8,2703.3235,264.0,0.000122,0.0,1
0883,J1,J9,2701.1792,663.0,0.000124,0.0,1
0883,J1,J10,2642.6423,674.0,0.000132,0.0,1
0883,J1,SU1,2351.9584,686.0,0.000121,0.0,1
0883,J1,J_out,2351.9584,687.0,3e-06,0.0,1
0883,J1,O2,2313.7757,702.0,2e-06,0.0,1
0884,J5,J1,0.0,,0.0,0.0,0
0884,J5,J5,3908.9347,231.0,0.000113,0.0,1
0884,J5,J2,0.0,,0.0,0.0,0
0884,J5,J11,3621.7787,638.0,0.000109,0.0,1
0884,J5,J3,0.0,,0.0,0.0,0
0884,J5,J4,0.0,,0.0,0.0,0
0884,J5,J6,3893.5646,506.0,0.000115,0.0,1
0884,J5,J7,0.0,,0.0,0.0,0
0884,J5,J8,3892.9929,507.0,0.000116,0.0,1
0884,J5,J9,3866.6114,511.0,0.000116,0.0,1
0884,J5,J10,3662.9308,564.0,0.000117,0.0,1
0884,J5,SU1,3228.443,918.0,0.000107,0.0,1
0884,J5,J_out,3228.443,919.0,3e-06,0.0,1
0884,J5,O2,3205.452,927.0,3e-06,0.0,1
0885,J10,J1,0.0,,0.0,0.0,0
0885,J10,J5,0.0,,0.0,0.0,0
0885,J10,J2,0.0,,0.0,0.0,0
0885,J10,J11,2706.6054,175.0,0.0001,0.0,1
0885,J10,J3,0.0,,0.0,0.0,0
0885,J10,J4,0.0,,0.0,0.0,0
0885,J10,J6,0.0,,0.0,0.0,0
0885,J10,J7,0.0,,0.0,0.0,0
0885,J10,J8,0.0,,0.0,0.0,0
0885,J10,J9,0.0,,0.0,0.0,0
0885,J10,J10,2710.8434,76.0,0.00011,0.0,1
0885,J10,SU1,0.0,,2.8e-05,0.0,0
0885,J10,J_out,0.0,,8e-06,0.0,0
0885,J10,O2,0.0,,8e-06,0.0,0
0886,J2,J1,0.0,,0.0,0.0,0
0886,J2,J5,0.0,,0.0,0.0,0
0886,J2,J2,6518.9467,145.0,0.000111,0.0,1
0886,J2,J11,6516.2341,474.0,0.000116,0.0,1
0886,J2,J3,0.0,,0.0,0.0,0
0886,J2,J4,0.0,,0.0,0.0,0
0886,J2,J6,0.0,,0.0,0.0,0
0886,J2,J7,0.0,,0.0,0.0,0
0886,J2,J8,0.0,,0.0,0.0,0
0886,J2,J9,0.0,,0.0,0.0,0
0886,J2,J10,0.0,,0.0,0.0,0
0886,J2,SU1,0.0,,0.001971,0.0,0
0886,J2,J_out,0.0,,0.000453,0.0,0
0886,J2,O2,0.0,,0.000449,0.0,0
0887,J8,J1,0.0,,0.0,0.0,0
0887,J8,J5,0.0,,0.0,0.0,0
0887,J8,J2,0.0,,0.0,0.0,0
0887,J8,J11,3428.3032,578.0,0.000127,0.0,1
0887,J8,J3,0.0,,0.0,0.0,0
0887,J8,J4,0.0,,0.0,0.0,0
0887,J8,J6,0.0,,0.0,0.0,0
0887,J8,J7,0.0,,0.0,0.0,0
0887,J8,J8,3510.4987,248.0,0.000135,0.0,1
0887,J8,J9,3510.2509,400.0,0.000136,0.0,1
0887,J8,J10,3428.4227,428.0,0.000134,0.0,1
0887,J8,SU1,0.0,,0.000186,0.0,0
0887,J8,J_out,0.0,,1e-05,0.0,0
0887,J8,O2,0.0,,1e-05,0.0,0
0888,J11,J1,0.0,,0.0,0.0,0
0888,J11,J5,0.0,,0.0,0.0,0
0888,J11,J2,0.0,,0.0,0.0,0
0888,J11,J11,537.6344,274.0,0.000144,0.0,1
0888,J11,J3,0.0,,0.0,0.0,0
0888,J11,J4,0.0,,0.0,0.0,0
0888,J11,J6,0.0,,0.0,0.0,0
0888,J11,J7,0.0,,0.0,0.0,0
0888,J11,J8,0.0,,0.0,0.0,0
0888,J11,J9,0.0,,0.0,0.0,0
0888,J11,J10,0.0,,0.0,0.0,0
0888,J11,SU1,0.0,,0.002374,0.0,0
0888,J11,J_out,0.0,,0.000746,0.0,0
0888,J11,O2,0.0,,0.000741,0.0,0
0889,J5,J1,0.0,,0.0,0.0,0
0889,J5,J5,28794.0379,34.0,4.2e-05,0.0,1
0889,J5,J2,0.0,,0.0,0.0,0
0889,J5,J11,15697.1566,311.0,1.4e-05,0.0,1
0889,J5,J3,0.0,,0.0,0.0,0
0889,J5,J4,0.0,,0.0,0.0,0
0889,J5,J6,26084.5712,210.0,4.7e-05,0.0,1
0889,J5,J7,0.0,,0.0,0.0,0
0889,J5,J8,26084.5712,266.0,4.2e-05,0.0,1
0889,J5,J9,25340.5735,267.0,4.2e-05,0.0,1
0889,J5,J10,20552.7968,300.0,3.3e-05,0.0,1
0889,J5,SU1,0.0,,2.4e-05,0.0,0
0889,J5,J_out,0.0,,0.0,0.0,0
0889,J5,O2,0.0,,0.0,0.0,0
0890,J11,J1,0.0,,0.0,0.0,0
0890,J11,J5,0.0,,0.0,0.0,0
0890,J11,J2,0.0,,0.0,0.0,0
0890,J11,J11,4129.6296,227.0,0.000124,0.0,1
0890,J11,J3,0.0,,0.0,0.0,0
0890,J11,J4,0.0,,0.0,0.0,0
0890,J11,J6,0.0,,0.0,0.0,0
0890,J11,J7,0.0,,0.0,0.0,0
0890,J11,J8,0.0,,0.0,0.0,0
0890,J11,J9,0.0,,0.0,0.0,0
0890,J11,J10,0.0,,0.0,0.0,0
0890,J11,SU1,0.0,,0.002157,0.0,0
0890,J11,J_out,0.0,,0.000562,0.0,0
0890,J11,O2,0.0,,0.000558,0.0,0
0891,J9,J1,0.0,,0.0,0.0,0
0891,J9,J5,0.0,,0.0,0.0,0
0891,J9,J2,0.0,,0.0,0.0,0
0891,J9,J11,1916.5232,408.0,0.000125,0.0,1
0891,J9,J3,0.0,,0.0,0.0,0
0891,J9,J4,0.0,,0.0,0.0,0
0891,J9,J6,0.0,,0.0,0.0,0
0891,J9,J7,0.0,,0.0,0.0,0
0891,J9,J8,0.0,,0.0,0.0,0
0891,J9,J9,1965.0655,269.0,0.000131,0.0,1
0891,J9,J10,1930.5841,406.0,0.00013,0.0,1
0891,J9,SU1,0.0,,0.000184,0.0,0
0891,J9,J_out,0.0,,1.2e-05,0.0,0
0891,J9,O2,0.0,,1.1e-05,0.0,0
0892,J10,J1,0.0,,0.0,0.0,0
0892,J10,J5,0.0,,0.0,0.0,0
0892,J10,J2,0.0,,0.0,0.0,0
0892,J10,J11,871.1461,387.0,0.000123,0.0,1
0892,J10,J3,0.0,,0.0,0.0,0
0892,J10,J4,0.0,,0.0,0.0,0
0892,J10,J6,0.0,,0.0,0.0,0
0892,J10,J7,0.0,,0.0,0.0,0
0892,J10,J8,0.0,,0.0,0.0,0
0892,J10,J9,0.0,,0.0,0.0,0
0892,J10,J10,871.2121,255.0,0.00013,0.0,1
0892,J10,SU1,0.0,,3.4e-05,0.0,0
0892,J10,J_out,0.0,,2.2e-05,0.0,0
0892,J10,O2,0.0,,2.2e-05,0.0,0
0893,J10,J1,0.0,,0.0,0.0,0
0893,J10,J5,0.0,,0.0,0.0,0
0893,J10,J2,0.0,,0.0,0.0,0
0893,J10,J11,871.071,363.0,0.000139,0.0,1
0893,J10,J3,0.0,,0.0,0.0,0
0893,J10,J4,0.0,,0.0,0.0,0
0893,J10,J6,0.0,,0.0,0.0,0
0893,J10,J7,0.0,,0.0,0.0,0
0893,J10,J8,0.0,,0.0,0.0,0
0893,J10,J9,0.0,,0.0,0.0,0
0893,J10,J10,871.0801,191.0,0.00014,0.0,1
0893,J10,SU1,0.0,,0.000219,0.0,0
0893,J10,J_out,0.0,,1.8e-05,0.0,0
0893,J10,O2,0.0,,1.8e-05,0.0,0
0894,J4,J1,0.0,,0.0,0.0,0
0894,J4,J5,4907.4759,297.0,0.000103,0.0,1
0894,J4,J2,0.0,,0.0,0.0,0
0894,J4,J11,4773.9983,747.0,0.000131,0.0,1
0894,J4,J3,0.0,,0.0,0.0,0
0894,J4,J4,4907.8226,63.0,9.8e-05,0.0,1
0894,J4,J6,4880.0777,298.0,0.00012,0.0,1
0894,J4,J7,0.0,,0.0,0.0,0
0894,J4,J8,4879.4135,302.0,0.00013,0.0,1
0894,J4,J9,4871.8046,704.0,0.000132,0.0,1
0894,J4,J10,4789.5802,713.0,0.000138,0.0,1
0894,J4,SU1,4076.0954,729.0,0.000132,0.0,1
0894,J4,J_out,4076.0954,730.0,4e-06,0.0,1
0894,J4,O2,4034.2424,742.0,3e-06,0.0,1
0895,J9,J1,0.0,,0.0,0.0,0
0895,J9,J5,0.0,,0.0,0.0,0
0895,J9,J2,0.0,,0.0,0.0,0
0895,J9,J11,818.6055,273.0,0.000117,0.0,1
0895,J9,J3,0.0,,0.0,0.0,0
0895,J9,J4,0.0,,0.0,0.0,0
0895,J9,J6,0.0,,0.0,0.0,0
0895,J9,J7,0.0,,0.0,0.0,0
0895,J9,J8,0.0,,0.0,0.0,0
0895,J9,J9,833.3333,127.0,0.000124,0.0,1
0895,J9,J10,823.2473,271.0,0.00012,0.0,1
0895,J9,SU1,0.0,,0.00017,0.0,0
0895,J9,J_out,0.0,,7e-06,0.0,0
0895,J9,O2,0.0,,7e-06,0.0,0
0896,J11,J1,0.0,,0.0,0.0,0
0896,J11,J5,0.0,,0.0,0.0,0
0896,J11,J2,0.0,,0.0,0.0,0
0896,J11,J11,5203.9381,13.0,0.000123,0.0,1
0896,J11,J3,0.0,,0.0,0.0,0
0896,J11,J4,0.0,,0.0,0.0,0
0896,J11,J6,0.0,,0.0,0.0,0
0896,J11,J7,0.0,,0.0,0.0,0
0896,J11,J8,0.0,,0.0,0.0,0
0896,J11,J9,0.0,,0.0,0.0,0
0896,J11,J10,0.0,,0.0,0.0,0
0896,J11,SU1,0.0,,0.002326,0.0,0
0896,J11,J_out,0.0,,0.000484,0.0,0
0896,J11,O2,0.0,,0.00048,0.0,0
0897,J3,J1,0.0,,0.0,0.0,0
0897,J3,J5,11190.7749,127.0,6.3e-05,0.0,1
0897,J3,J2,0.0,,0.0,0.0,0
0897,J3,J11,9713.6329,498.0,7e-05,0.0,1
0897,J3,J3,11250.0,37.0,6e-05,0.0,1
0897,J3,J4,11250.0,126.0,6.1e-05,0.0,1
0897,J3,J6,10805.4166,236.0,7e-05,0.0,1
0897,J3,J7,0.0,,0.0,0.0,0
0897,J3,J8,10805.4166,338.0,7.4e-05,0.0,1
0897,J3,J9,10760.6596,441.0,7.3e-05,0.0,1
0897,J3,J10,9828.5411,470.0,7.5e-05,0.0,1
0897,J3,SU1,6104.2154,487.0,6.9e-05,0.0,1
0897,J3,J_out,6104.2154,488.0,1e-06,0.0,1
0897,J3,O2,0.0,,0.0,0.0,0
0898,SU1,J1,0.0,,0.0,0.0,0
0898,SU1,J5,0.0,,0.0,0.0,0
0898,SU1,J2,0.0,,0.0,0.0,0
0898,SU1,J11,0.0,,0.0,0.0,0
0898,SU1,J3,0.0,,0.0,0.0,0
0898,SU1,J4,0.0,,0.0,0.0,0
0898,SU1,J6,0.0,,0.0,0.0,0
0898,SU1,J7,0.0,,0.0,0.0,0
0898,SU1,J8,0.0,,0.0,0.0,0
0898,SU1,J9,0.0,,0.0,0.0,0
0898,SU1,J10,0.0,,0.0,0.0,0
0898,SU1,SU1,5233.7885,140.0,0.000111,0.0,1
0898,SU1,J_out,5233.7885,148.0,6e-06,0.0,1
0898,SU1,O2,5233.772,318.0,6e-06,0.0,1
0899,J1,J1,5219.5341,225.0,9.1e-05,2e-06,1
0899,J1,J5,5199.2747,370.0,9.5e-05,0.0,1
0899,J1,J2,0.0,,0.0,0.0,0
0899,J1,J11,4819.1407,842.0,0.000117,0.0,1
0899,J1,J3,0.0,,0.0,0.0,0
0899,J1,J4,0.0,,0.0,0.0,0
0899,J1,J6,5055.0434,522.0,0.000109,0.0,1
0899,J1,J7,0.0,,0.0,0.0,0
0899,J1,J8,5055.0434,652.0,0.000117,0.0,1
0899,J1,J9,5044.7401,781.0,0.000119,0.0,1
0899,J1,J10,4850.4324,797.0,0.000123,0.0,1
0899,J1,SU1,3994.1429,803.0,0.000117,0.0,1
0899,J1,J_out,3994.1429,804.0,3e-06,0.0,1
0899,J1,O2,3945.6558,817.0,3e-06,0.0,1
0900,J5,J1,0.0,,0.0,0.0,0
0900,J5,J5,6349.2063,214.0,9.4e-05,0.0,1
0900,J5,J2,0.0,,0.0,0.0,0
0900,J5,J11,5549.8044,753.0,8.5e-05,0.0,1
0900,J5,J3,0.0,,0.0,0.0,0
0900,J5,J4,0.0,,0.0,0.0,0
0900,J5,J6,6266.9181,389.0,9.3e-05,0.0,1
0900,J5,J7,0.0,,0.0,0.0,0
0900,J5,J8,6263.6509,390.0,9.4e-05,0.0,1
0900,J5,J9,6125.0912,397.0,9.3e-05,0.0,1
0900,J5,J10,5566.2055,577.0,9.4e-05,0.0,1
0900,J5,SU1,4690.1054,796.0,8.3e-05,0.0,1
0900,J5,J_out,4690.1054,797.0,2e-06,0.0,1
0900,J5,O2,4437.1574,841.0,1e-06,0.0,1
0901,J11,J1,0.0,,0.0,0.0,0
0901,J11,J5,0.0,,0.0,0.0,0
0901,J11,J2,0.0,,0.0,0.0,0
0901,J11,J11,910.7468,271.0,0.000137,0.0,1
0901,J11,J3,0.0,,0.0,0.0,0
0901,J11,J4,0.0,,0.0,0.0,0
0901,J11,J6,0.0,,0.0,0.0,0
0901,J11,J7,0.0,,0.0,0.0,0
0901,J11,J8,0.0,,0.0,0.0,0
0901,J11,J9,0.0,,0.0,0.0,0
0901,J11,J10,0.0,,0.0,0.0,0
0901,J11,SU1,0.0,,0.002301,0.0,0
0901,J11,J_out,0.0,,0.00068,0.0,0
0901,J11,O2,0.0,,0.000676,0.0,0
0902,J1,J1,2053.8721,25.0,7.6e-05,2e-06,1
0902,J1,J5,2049.9448,177.0,8.1e-05,0.0,1
0902,J1,J2,0.0,,0.0,0.0,0
0902,J1,J11,1918.1704,610.0,9.8e-05,0.0,1
0902,J1,J3,0.0,,0.0,0.0,0
0902,J1,J4,0.0,,0.0,0.0,0
0902,J1,J6,2015.5568,276.0,9.3e-05,0.0,1
0902,J1,J7,0.0,,0.0,0.0,0
0902,J1,J8,2015.5568,548.0,0.000101,0.0,1
0902,J1,J9,2012.8114,552.0,0.000102,0.0,1
0902,J1,J10,1931.0166,568.0,0.000107,0.0,1
0902,J1,SU1,1631.3162,581.0,9.7e-05,0.0,1
0902,J1,J_out,1631.3162,582.0,1e-06,0.0,1
0902,J1,O2,1395.6706,610.0,1e-06,0.0,1
0903,J2,J1,0.0,,0.0,0.0,0
0903,J2,J5,0.0,,0.0,0.0,0
